timestamp,symbol,side,price,size,tickDirection
2018-07-01 00:09:06.950133,XBTUSD,Buy,6419.0,1539,++
2018-07-01 00:09:06.983277,XBTUSD,Sell,6415.5,1000,--
2018-07-01 00:09:07.001755,XBTUSD,Sell,6414.0,12677,--
2018-07-01 00:09:07.001755,XBTUSD,Sell,6415.5,1569,0-
2018-07-01 00:09:07.030315,XBTUSD,Sell,6414.0,20000,0-
2018-07-01 00:09:07.122606,XBTUSD,Sell,6414.0,3720,--
2018-07-01 00:09:07.122606,XBTUSD,Sell,6415.0,1200,--
2018-07-01 00:09:07.122606,XBTUSD,Sell,6416.0,80,++
2018-07-01 00:09:07.138410,XBTUSD,Sell,6414.0,10,0-
2018-07-01 00:09:07.236711,XBTUSD,Sell,6414.0,250,0-
2018-07-01 00:09:07.337851,XBTUSD,Sell,6415.0,1000,++
2018-07-01 00:09:07.525224,XBTUSD,Sell,6414.0,1913,--
2018-07-01 00:09:07.525224,XBTUSD,Sell,6415.0,587,0+
2018-07-01 00:09:08.451084,XBTUSD,Sell,6415.0,5000,++
2018-07-01 00:09:08.597226,XBTUSD,Buy,6415.5,400,++
2018-07-01 00:09:08.697922,XBTUSD,Sell,6415.0,1000,--
2018-07-01 00:09:09.190948,XBTUSD,Sell,6415.0,500,0-
2018-07-01 00:09:09.262135,XBTUSD,Sell,6415.0,1000,0-
2018-07-01 00:09:09.740914,XBTUSD,Sell,6415.0,2500,0-
2018-07-01 00:09:11.008632,XBTUSD,Sell,6415.0,1,0-
2018-07-01 00:09:11.902599,XBTUSD,Sell,6415.0,500,0-
2018-07-01 00:09:12.126536,XBTUSD,Sell,6415.0,500,0-
2018-07-01 00:09:12.221531,XBTUSD,Buy,6415.5,1046,++
2018-07-01 00:09:12.231850,XBTUSD,Buy,6415.5,10000,0+
2018-07-01 00:09:12.284369,XBTUSD,Sell,6415.0,4000,--
2018-07-01 00:09:12.349892,XBTUSD,Sell,6415.0,44,0-
2018-07-01 00:09:12.540437,XBTUSD,Sell,6415.0,1500,0-
2018-07-01 00:09:12.974989,XBTUSD,Sell,6415.0,50,0-
2018-07-01 00:09:13.022407,XBTUSD,Buy,6415.5,1210,++
2018-07-01 00:09:13.040632,XBTUSD,Sell,6415.0,10000,--
2018-07-01 00:09:13.766222,XBTUSD,Sell,6415.0,200,0-
2018-07-01 00:09:13.809080,XBTUSD,Sell,6415.0,4500,0-
2018-07-01 00:09:13.867645,XBTUSD,Sell,6415.0,10,0-
2018-07-01 00:09:13.902314,XBTUSD,Sell,6415.0,1,0-
2018-07-01 00:09:13.933058,XBTUSD,Sell,6415.0,800,0-
2018-07-01 00:09:14.040497,XBTUSD,Sell,6415.0,400,0-
2018-07-01 00:09:14.372613,XBTUSD,Sell,6415.0,200,0-
2018-07-01 00:09:14.389749,XBTUSD,Buy,6415.5,94,++
2018-07-01 00:09:14.434757,XBTUSD,Sell,6415.0,200,--
2018-07-01 00:09:14.519290,XBTUSD,Buy,6415.5,4428,++
2018-07-01 00:09:14.590331,XBTUSD,Sell,6415.0,200,--
2018-07-01 00:09:14.648720,XBTUSD,Sell,6415.0,65000,0-
2018-07-01 00:09:14.742274,XBTUSD,Sell,6415.0,10000,0-
2018-07-01 00:09:14.821430,XBTUSD,Buy,6415.5,2410,++
2018-07-01 00:09:14.889470,XBTUSD,Sell,6415.0,1500,--
2018-07-01 00:09:15.042136,XBTUSD,Sell,6415.0,1000,0-
2018-07-01 00:09:15.995212,XBTUSD,Sell,6415.0,25000,0-
2018-07-01 00:09:16.048926,XBTUSD,Sell,6415.0,5000,0-
2018-07-01 00:09:16.241149,XBTUSD,Buy,6415.5,17695,++
2018-07-01 00:09:16.269859,XBTUSD,Sell,6415.0,1,--
2018-07-01 00:09:16.455449,XBTUSD,Sell,6415.0,5400,0-
2018-07-01 00:09:16.651345,XBTUSD,Buy,6415.5,10000,++
2018-07-01 00:09:16.744334,XBTUSD,Sell,6415.0,300,--
2018-07-01 00:09:16.762964,XBTUSD,Sell,6415.0,30,0-
2018-07-01 00:09:17.463580,XBTUSD,Sell,6415.0,1,0-
2018-07-01 00:09:17.485569,XBTUSD,Sell,6415.0,500,0-
2018-07-01 00:09:18.297249,XBTUSD,Sell,6415.0,1500,0-
2018-07-01 00:09:18.530996,XBTUSD,Sell,6415.0,3000,0-
2018-07-01 00:09:18.564577,XBTUSD,Buy,6415.5,162016,++
2018-07-01 00:09:18.720773,XBTUSD,Sell,6415.5,5000,0+
2018-07-01 00:09:18.739545,XBTUSD,Sell,6415.5,4500,0+
2018-07-01 00:09:18.815008,XBTUSD,Sell,6415.5,1000,0+
2018-07-01 00:09:18.835364,XBTUSD,Sell,6415.5,1,0+
2018-07-01 00:09:18.849395,XBTUSD,Sell,6415.5,11,0+
2018-07-01 00:09:18.970764,XBTUSD,Buy,6416.0,200,++
2018-07-01 00:09:19.485396,XBTUSD,Sell,6415.5,10000,--
2018-07-01 00:09:19.916976,XBTUSD,Sell,6415.5,11,0-
2018-07-01 00:09:21.193626,XBTUSD,Sell,6415.5,5546,0-
2018-07-01 00:09:21.352544,XBTUSD,Sell,6415.5,6000,0-
2018-07-01 00:09:21.438024,XBTUSD,Buy,6416.0,7000,++
2018-07-01 00:09:21.491640,XBTUSD,Buy,6416.0,5990,0+
2018-07-01 00:09:21.544575,XBTUSD,Sell,6415.5,11,--
2018-07-01 00:09:21.557391,XBTUSD,Sell,6415.5,2220,0-
2018-07-01 00:09:21.700457,XBTUSD,Buy,6416.0,60000,++
2018-07-01 00:09:22.044581,XBTUSD,Buy,6416.0,6362,0+
2018-07-01 00:09:22.097229,XBTUSD,Buy,6416.0,6362,0+
2018-07-01 00:09:22.514195,XBTUSD,Sell,6415.5,11,--
2018-07-01 00:09:22.544173,XBTUSD,Sell,6415.5,700,0-
2018-07-01 00:09:24.030735,XBTUSD,Buy,6416.0,7000,++
2018-07-01 00:09:24.262498,XBTUSD,Buy,6416.0,1000,0+
2018-07-01 00:09:24.283892,XBTUSD,Buy,6416.0,50000,0+
2018-07-01 00:09:24.569701,XBTUSD,Buy,6416.0,109,0+
2018-07-01 00:09:24.592372,XBTUSD,Sell,6415.5,11,--
2018-07-01 00:09:24.855205,XBTUSD,Buy,6416.0,3753,++
2018-07-01 00:09:24.977082,XBTUSD,Buy,6416.0,7000,0+
2018-07-01 00:09:25.986289,XBTUSD,Buy,6416.0,89545,0+
2018-07-01 00:09:25.986289,XBTUSD,Buy,6416.5,492,++
2018-07-01 00:09:25.986289,XBTUSD,Buy,6417.0,5132,++
2018-07-01 00:09:25.986289,XBTUSD,Buy,6417.5,1220,++
2018-07-01 00:09:25.986289,XBTUSD,Buy,6418.0,3611,++
2018-07-01 00:09:26.646093,XBTUSD,Sell,6415.5,10,--
2018-07-01 00:09:26.751913,XBTUSD,Sell,6415.5,1,0-
2018-07-01 00:09:26.791169,XBTUSD,Buy,6416.0,1012,++
2018-07-01 00:09:26.791169,XBTUSD,Buy,6418.0,16819,++
2018-07-01 00:09:26.791169,XBTUSD,Buy,6418.5,2041,++
2018-07-01 00:09:26.791169,XBTUSD,Buy,6419.0,10128,++
2018-07-01 00:09:26.842645,XBTUSD,Buy,6416.0,70,--
2018-07-01 00:09:26.939625,XBTUSD,Buy,6416.5,100,++
2018-07-01 00:09:27.002090,XBTUSD,Sell,6417.0,20,++
2018-07-01 00:09:27.229917,XBTUSD,Sell,6418.5,5000,++
2018-07-01 00:09:27.412061,XBTUSD,Sell,6418.5,41,0+
2018-07-01 00:09:27.539449,XBTUSD,Sell,6418.5,11,0+
2018-07-01 00:09:28.076434,XBTUSD,Sell,6418.5,300,0+
2018-07-01 00:09:28.158773,XBTUSD,Sell,6418.5,6500,0+
2018-07-01 00:09:28.352384,XBTUSD,Buy,6419.0,1290,++
2018-07-01 00:09:28.493820,XBTUSD,Sell,6418.5,7500,--
2018-07-01 00:09:28.638333,XBTUSD,Sell,6418.5,10000,0-
2018-07-01 00:09:28.715656,XBTUSD,Buy,6419.0,100,++
2018-07-01 00:09:28.863752,XBTUSD,Buy,6419.0,5555,0+
2018-07-01 00:09:28.877082,XBTUSD,Buy,6419.0,10000,0+
2018-07-01 00:09:28.922153,XBTUSD,Sell,6418.5,33,--
2018-07-01 00:09:28.951624,XBTUSD,Sell,6418.5,1,0-
2018-07-01 00:09:29.290584,XBTUSD,Sell,6418.5,2000,0-
2018-07-01 00:09:29.412441,XBTUSD,Buy,6419.0,20000,++
2018-07-01 00:09:29.460656,XBTUSD,Sell,6418.5,1000,--
2018-07-01 00:09:29.474076,XBTUSD,Sell,6418.5,21,0-
2018-07-01 00:09:29.588263,XBTUSD,Sell,6418.5,11,0-
2018-07-01 00:09:29.639003,XBTUSD,Buy,6419.0,2000,++
2018-07-01 00:09:29.716598,XBTUSD,Buy,6419.0,1500,0+
2018-07-01 00:09:29.736634,XBTUSD,Buy,6419.0,500,0+
2018-07-01 00:09:29.884976,XBTUSD,Sell,6418.5,1,--
2018-07-01 00:09:29.934210,XBTUSD,Buy,6419.0,1000,++
2018-07-01 00:09:29.969595,XBTUSD,Sell,6418.5,21,--
2018-07-01 00:09:31.324759,XBTUSD,Sell,6418.5,5000,0-
2018-07-01 00:09:31.436690,XBTUSD,Sell,6418.5,11,0-
2018-07-01 00:09:31.617195,XBTUSD,Sell,6418.5,1,0-
2018-07-01 00:09:32.280220,XBTUSD,Buy,6419.0,500,++
2018-07-01 00:09:32.438031,XBTUSD,Sell,6418.5,11,--
2018-07-01 00:09:32.531277,XBTUSD,Sell,6418.5,1,0-
2018-07-01 00:09:34.786308,XBTUSD,Buy,6419.0,2000,++
2018-07-01 00:09:34.803971,XBTUSD,Buy,6419.0,20000,0+
2018-07-01 00:09:34.843165,XBTUSD,Sell,6418.5,5000,--
2018-07-01 00:09:35.011353,XBTUSD,Sell,6418.5,1,0-
2018-07-01 00:09:36.121775,XBTUSD,Sell,6418.5,950,0-
2018-07-01 00:09:36.340159,XBTUSD,Buy,6419.0,7000,++
2018-07-01 00:09:36.383343,XBTUSD,Buy,6419.0,3734,0+
2018-07-01 00:09:36.383343,XBTUSD,Buy,6419.5,1266,++
2018-07-01 00:09:36.478491,XBTUSD,Sell,6419.0,18000,--
2018-07-01 00:09:36.549679,XBTUSD,Sell,6419.0,43,0-
2018-07-01 00:09:36.604911,XBTUSD,Buy,6419.5,2356,++
2018-07-01 00:09:36.604911,XBTUSD,Buy,6420.0,5721,++
2018-07-01 00:09:36.758340,XBTUSD,Sell,6419.5,1000,--
2018-07-01 00:09:36.775017,XBTUSD,Buy,6420.0,15000,++
2018-07-01 00:09:36.823449,XBTUSD,Buy,6420.0,4000,0+
2018-07-01 00:09:36.850898,XBTUSD,Sell,6419.5,10,--
2018-07-01 00:09:36.882490,XBTUSD,Buy,6420.0,26847,++
2018-07-01 00:09:36.882490,XBTUSD,Buy,6420.5,18030,++
2018-07-01 00:09:36.882490,XBTUSD,Buy,6421.0,73562,++
2018-07-01 00:09:36.909984,XBTUSD,Sell,6421.0,1354,0+
2018-07-01 00:09:36.948302,XBTUSD,Buy,6421.5,100,++
2018-07-01 00:09:37.042236,XBTUSD,Sell,6421.0,1,--
2018-07-01 00:09:37.376045,XBTUSD,Sell,6421.0,537,0-
2018-07-01 00:09:38.704563,XBTUSD,Buy,6421.5,1415,++
2018-07-01 00:09:38.731840,XBTUSD,Buy,6421.5,174691,0+
2018-07-01 00:09:38.731840,XBTUSD,Buy,6422.0,125309,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6422.0,56586,0+
2018-07-01 00:09:39.329387,XBTUSD,Buy,6422.5,1378,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6423.0,18938,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6423.5,1304,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6424.0,8009,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6424.5,55225,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6425.0,6752,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6425.5,1558,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6426.0,169106,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6426.5,382,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6427.0,32926,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6427.5,3275,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6428.0,34069,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6428.5,27548,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6429.0,99579,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6429.5,38602,++
2018-07-01 00:09:39.329387,XBTUSD,Buy,6430.0,51185,++
2018-07-01 00:09:39.525718,XBTUSD,Sell,6429.5,5000,--
2018-07-01 00:09:39.651834,XBTUSD,Buy,6430.0,1000,++
2018-07-01 00:09:39.748659,XBTUSD,Sell,6429.5,4000,--
2018-07-01 00:09:39.802891,XBTUSD,Buy,6430.0,10,++
2018-07-01 00:09:39.830159,XBTUSD,Sell,6429.5,2000,--
2018-07-01 00:09:40.357832,XBTUSD,Sell,6429.5,10000,0-
2018-07-01 00:09:40.697086,XBTUSD,Sell,6429.5,4,0-
2018-07-01 00:09:40.918417,XBTUSD,Buy,6430.0,41594,++
2018-07-01 00:09:41.074275,XBTUSD,Buy,6430.0,8350,0+
2018-07-01 00:09:41.136627,XBTUSD,Buy,6430.0,52,0+
2018-07-01 00:09:41.178669,XBTUSD,Sell,6429.5,1000,--
2018-07-01 00:09:41.178669,XBTUSD,Buy,6430.0,69050,0+
2018-07-01 00:09:41.252901,XBTUSD,Sell,6429.5,500,--
2018-07-01 00:09:41.252901,XBTUSD,Buy,6430.0,2675,0+
2018-07-01 00:09:41.353428,XBTUSD,Buy,6430.0,55350,++
2018-07-01 00:09:41.452422,XBTUSD,Buy,6430.0,86040,0+
2018-07-01 00:09:41.553280,XBTUSD,Buy,6430.0,3240,0+
2018-07-01 00:09:41.581280,XBTUSD,Buy,6430.0,80000,0+
2018-07-01 00:09:42.043054,XBTUSD,Sell,6429.5,11,--
2018-07-01 00:09:42.254642,XBTUSD,Buy,6430.0,3000,++
2018-07-01 00:09:42.296155,XBTUSD,Sell,6429.5,7,--
2018-07-01 00:09:42.407279,XBTUSD,Sell,6429.5,2000,0-
2018-07-01 00:09:42.426752,XBTUSD,Buy,6430.0,1400,++
2018-07-01 00:09:44.547998,XBTUSD,Buy,6430.0,10000,0+
2018-07-01 00:09:44.741282,XBTUSD,Sell,6429.5,1,--
2018-07-01 00:09:44.921047,XBTUSD,Sell,6429.5,10,0-
2018-07-01 00:09:44.941141,XBTUSD,Buy,6430.0,4444,++
2018-07-01 00:09:45.024561,XBTUSD,Buy,6430.0,24000,0+
2018-07-01 00:09:45.977329,XBTUSD,Sell,6429.5,16000,--
2018-07-01 00:09:46.133054,XBTUSD,Sell,6429.5,1354,0-
2018-07-01 00:09:46.154687,XBTUSD,Buy,6430.0,4000,++
2018-07-01 00:09:46.184390,XBTUSD,Buy,6430.0,1000,0+
2018-07-01 00:09:46.206425,XBTUSD,Buy,6430.0,10000,0+
2018-07-01 00:09:46.265270,XBTUSD,Sell,6429.5,2000,--
2018-07-01 00:09:46.280486,XBTUSD,Buy,6430.0,15000,++
2018-07-01 00:09:46.389427,XBTUSD,Sell,6429.5,300,--
2018-07-01 00:09:46.466989,XBTUSD,Sell,6429.5,1250,0-
2018-07-01 00:09:46.483304,XBTUSD,Buy,6430.0,20000,++
2018-07-01 00:09:46.498576,XBTUSD,Sell,6429.5,40000,--
2018-07-01 00:09:46.547069,XBTUSD,Buy,6430.0,5000,++
2018-07-01 00:09:46.610143,XBTUSD,Sell,6429.5,500,--
2018-07-01 00:09:46.743575,XBTUSD,Sell,6429.5,4000,0-
2018-07-01 00:09:46.828300,XBTUSD,Buy,6430.0,1000,++
2018-07-01 00:09:46.931091,XBTUSD,Sell,6429.5,1000,--
2018-07-01 00:09:46.942056,XBTUSD,Buy,6430.0,3000,++
2018-07-01 00:09:46.988255,XBTUSD,Sell,6429.5,1,--
2018-07-01 00:09:47.026222,XBTUSD,Sell,6429.5,2000,0-
2018-07-01 00:09:47.247268,XBTUSD,Buy,6430.0,5400,++
2018-07-01 00:09:47.261098,XBTUSD,Buy,6430.0,572,0+
2018-07-01 00:09:47.330219,XBTUSD,Buy,6430.0,5000,0+
2018-07-01 00:09:47.355825,XBTUSD,Sell,6429.5,1000,--
2018-07-01 00:09:47.378614,XBTUSD,Sell,6429.5,299,0-
2018-07-01 00:09:48.596203,XBTUSD,Sell,6429.5,7500,0-
2018-07-01 00:09:48.714123,XBTUSD,Buy,6430.0,20000,++
2018-07-01 00:09:48.787277,XBTUSD,Sell,6429.5,2410,--
2018-07-01 00:09:48.883898,XBTUSD,Buy,6430.0,500,++
2018-07-01 00:09:48.912717,XBTUSD,Buy,6430.0,30,0+
2018-07-01 00:09:48.973347,XBTUSD,Sell,6429.5,48000,--
2018-07-01 00:09:49.024776,XBTUSD,Sell,6429.5,70,0-
2018-07-01 00:09:49.297109,XBTUSD,Buy,6430.0,20000,++
2018-07-01 00:09:49.339545,XBTUSD,Sell,6429.5,11,--
2018-07-01 00:09:49.392739,XBTUSD,Sell,6429.5,1,0-
2018-07-01 00:09:49.416692,XBTUSD,Sell,6429.5,1000,0-
2018-07-01 00:09:49.608449,XBTUSD,Sell,6429.5,5000,0-
2018-07-01 00:09:49.654754,XBTUSD,Buy,6430.0,115,++
2018-07-01 00:09:49.783263,XBTUSD,Buy,6430.0,150,0+
2018-07-01 00:09:49.801353,XBTUSD,Sell,6429.5,125000,--
2018-07-01 00:09:49.820710,XBTUSD,Sell,6429.5,3098,0-
2018-07-01 00:09:49.850491,XBTUSD,Sell,6429.5,500,0-
2018-07-01 00:09:49.873436,XBTUSD,Sell,6429.5,100,0-
2018-07-01 00:09:49.899508,XBTUSD,Sell,6429.5,5000,0-
2018-07-01 00:09:49.959042,XBTUSD,Sell,6428.0,1422,--
2018-07-01 00:09:49.959042,XBTUSD,Sell,6428.5,1372,--
2018-07-01 00:09:49.959042,XBTUSD,Sell,6429.0,7788,--
2018-07-01 00:09:49.959042,XBTUSD,Sell,6429.5,118947,0-
2018-07-01 00:09:50.324816,XBTUSD,Buy,6428.0,55818,0-
2018-07-01 00:09:50.324816,XBTUSD,Buy,6429.5,45360,++
2018-07-01 00:09:50.324816,XBTUSD,Buy,6430.0,398822,++
2018-07-01 00:09:50.512984,XBTUSD,Sell,6429.5,1,--
2018-07-01 00:09:50.541477,XBTUSD,Sell,6429.5,500,0-
2018-07-01 00:09:50.573648,XBTUSD,Sell,6429.5,1000,0-
2018-07-01 00:09:50.899443,XBTUSD,Sell,6429.0,41,--
2018-07-01 00:09:50.899443,XBTUSD,Sell,6429.5,49968,0-
2018-07-01 00:09:51.284075,XBTUSD,Buy,6429.0,1000,0-
2018-07-01 00:09:51.404720,XBTUSD,Sell,6428.5,3333,--
2018-07-01 00:09:51.563475,XBTUSD,Sell,6428.5,1,0-
2018-07-01 00:09:51.623351,XBTUSD,Buy,6429.0,5000,++
2018-07-01 00:09:51.639190,XBTUSD,Sell,6428.5,4000,--
2018-07-01 00:09:51.669485,XBTUSD,Buy,6429.0,26,++
2018-07-01 00:09:51.695599,XBTUSD,Sell,6428.5,10000,--
2018-07-01 00:09:51.815576,XBTUSD,Buy,6429.0,2500,++
2018-07-01 00:09:51.830071,XBTUSD,Buy,6429.0,930,0+
2018-07-01 00:09:51.953343,XBTUSD,Sell,6428.5,20,--
2018-07-01 00:09:52.140618,XBTUSD,Buy,6429.0,10,++
2018-07-01 00:09:52.160607,XBTUSD,Buy,6429.0,3250,0+
2018-07-01 00:09:52.234031,XBTUSD,Sell,6428.5,10,--
2018-07-01 00:09:52.250737,XBTUSD,Sell,6427.5,17067,--
2018-07-01 00:09:52.250737,XBTUSD,Sell,6428.0,8090,--
2018-07-01 00:09:52.250737,XBTUSD,Sell,6428.5,12118,0-
2018-07-01 00:09:54.314571,XBTUSD,Sell,6425.0,2092,--
2018-07-01 00:09:54.314571,XBTUSD,Sell,6425.5,98207,--
2018-07-01 00:09:54.314571,XBTUSD,Sell,6426.0,28425,--
2018-07-01 00:09:54.314571,XBTUSD,Sell,6426.5,1350,--
2018-07-01 00:09:54.314571,XBTUSD,Sell,6427.0,1510,--
2018-07-01 00:09:54.314571,XBTUSD,Sell,6427.5,68416,0-
2018-07-01 00:09:54.508862,XBTUSD,Sell,6425.0,1,0-
2018-07-01 00:09:54.524259,XBTUSD,Buy,6425.5,10,++
2018-07-01 00:09:54.687779,XBTUSD,Buy,6425.5,200,0+
2018-07-01 00:09:54.814861,XBTUSD,Sell,6425.0,1000,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6422.5,16406,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6423.0,15700,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6423.5,5369,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6424.0,360,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6424.5,40,--
2018-07-01 00:09:54.850566,XBTUSD,Sell,6425.0,22125,0-
2018-07-01 00:09:54.894427,XBTUSD,Sell,6422.5,6814,0-
2018-07-01 00:09:54.916824,XBTUSD,Sell,6422.5,779,0-
2018-07-01 00:09:55.042002,XBTUSD,Buy,6423.0,279,++
2018-07-01 00:09:55.042002,XBTUSD,Buy,6423.5,200,++
2018-07-01 00:09:55.042002,XBTUSD,Buy,6424.0,174,++
2018-07-01 00:09:55.042002,XBTUSD,Buy,6424.5,200,++
2018-07-01 00:09:55.042002,XBTUSD,Buy,6425.5,477,++
2018-07-01 00:09:55.182827,XBTUSD,Sell,6425.0,10000,--
2018-07-01 00:09:55.327722,XBTUSD,Sell,6425.0,200,0-
2018-07-01 00:09:55.425444,XBTUSD,Sell,6425.0,20000,0-
2018-07-01 00:09:55.607756,XBTUSD,Sell,6425.0,1354,0-
2018-07-01 00:09:55.809572,XBTUSD,Sell,6425.0,10300,0-
2018-07-01 00:09:55.884652,XBTUSD,Sell,6425.0,4000,0-
2018-07-01 00:09:55.987395,XBTUSD,Sell,6423.5,7529,--
2018-07-01 00:09:55.987395,XBTUSD,Sell,6424.0,32708,--
2018-07-01 00:09:55.987395,XBTUSD,Sell,6425.0,59763,0-
2018-07-01 00:09:56.063854,XBTUSD,Sell,6423.0,2069,--
2018-07-01 00:09:56.063854,XBTUSD,Sell,6423.5,4471,0-
2018-07-01 00:09:56.229829,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:09:56.396198,XBTUSD,Buy,6423.5,10,++
2018-07-01 00:09:56.465403,XBTUSD,Sell,6423.0,500,--
2018-07-01 00:09:56.910467,XBTUSD,Buy,6423.5,600,++
2018-07-01 00:09:56.946874,XBTUSD,Buy,6423.5,10,0+
2018-07-01 00:09:56.988622,XBTUSD,Sell,6423.0,11950,--
2018-07-01 00:09:57.013782,XBTUSD,Sell,6423.0,130,0-
2018-07-01 00:09:57.496978,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:09:57.523491,XBTUSD,Buy,6423.5,500000,++
2018-07-01 00:09:59.031369,XBTUSD,Sell,6423.0,3000,--
2018-07-01 00:09:59.174961,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:09:59.362132,XBTUSD,Buy,6423.5,10,++
2018-07-01 00:09:59.374682,XBTUSD,Buy,6423.5,2000,0+
2018-07-01 00:09:59.527527,XBTUSD,Sell,6423.0,56,--
2018-07-01 00:09:59.695596,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:09:59.813605,XBTUSD,Sell,6423.0,400,0-
2018-07-01 00:10:01.540997,XBTUSD,Buy,6423.5,5000,++
2018-07-01 00:10:01.866254,XBTUSD,Buy,6423.5,1100,0+
2018-07-01 00:10:01.981534,XBTUSD,Sell,6423.0,3590,--
2018-07-01 00:10:02.448056,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:03.119531,XBTUSD,Buy,6423.5,5000,++
2018-07-01 00:10:03.489538,XBTUSD,Sell,6423.0,2000,--
2018-07-01 00:10:03.527133,XBTUSD,Sell,6423.0,10,0-
2018-07-01 00:10:03.617321,XBTUSD,Sell,6423.0,250,0-
2018-07-01 00:10:03.760990,XBTUSD,Sell,6423.0,1354,0-
2018-07-01 00:10:03.808774,XBTUSD,Buy,6423.5,4000,++
2018-07-01 00:10:03.844109,XBTUSD,Sell,6423.0,122,--
2018-07-01 00:10:03.871051,XBTUSD,Sell,6423.0,500,0-
2018-07-01 00:10:03.891092,XBTUSD,Buy,6423.5,10,++
2018-07-01 00:10:03.956699,XBTUSD,Buy,6423.5,130000,0+
2018-07-01 00:10:04.046577,XBTUSD,Sell,6423.0,600,--
2018-07-01 00:10:04.222318,XBTUSD,Buy,6423.5,500,++
2018-07-01 00:10:04.257918,XBTUSD,Sell,6423.0,15,--
2018-07-01 00:10:04.277774,XBTUSD,Sell,6423.0,25,0-
2018-07-01 00:10:04.388103,XBTUSD,Sell,6423.0,500,0-
2018-07-01 00:10:04.490684,XBTUSD,Sell,6423.0,3130,0-
2018-07-01 00:10:04.526551,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:04.665322,XBTUSD,Buy,6423.5,2500,++
2018-07-01 00:10:04.725826,XBTUSD,Sell,6423.0,80000,--
2018-07-01 00:10:04.785082,XBTUSD,Buy,6423.5,2000,++
2018-07-01 00:10:05.397002,XBTUSD,Buy,6423.5,15660,0+
2018-07-01 00:10:05.661374,XBTUSD,Sell,6423.0,500,--
2018-07-01 00:10:05.703553,XBTUSD,Sell,6423.0,4,0-
2018-07-01 00:10:05.814284,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:05.919348,XBTUSD,Buy,6423.5,3000,++
2018-07-01 00:10:07.241323,XBTUSD,Sell,6423.0,2000,--
2018-07-01 00:10:07.259633,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:07.310877,XBTUSD,Sell,6423.0,50,0-
2018-07-01 00:10:07.348912,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:07.364273,XBTUSD,Sell,6423.0,25,0-
2018-07-01 00:10:07.470552,XBTUSD,Sell,6423.0,350,0-
2018-07-01 00:10:08.514616,XBTUSD,Sell,6423.0,10000,0-
2018-07-01 00:10:08.552298,XBTUSD,Sell,6423.0,500,0-
2018-07-01 00:10:08.581883,XBTUSD,Buy,6423.5,10000,++
2018-07-01 00:10:08.608509,XBTUSD,Sell,6423.0,5000,--
2018-07-01 00:10:08.629351,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:08.643249,XBTUSD,Sell,6423.0,5000,0-
2018-07-01 00:10:08.693982,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:08.718042,XBTUSD,Sell,6423.0,50,0-
2018-07-01 00:10:08.758408,XBTUSD,Sell,6423.0,250,0-
2018-07-01 00:10:08.868408,XBTUSD,Sell,6423.0,4,0-
2018-07-01 00:10:08.900368,XBTUSD,Sell,6423.0,3000,0-
2018-07-01 00:10:09.026399,XBTUSD,Sell,6423.0,15000,0-
2018-07-01 00:10:09.039007,XBTUSD,Buy,6423.5,5400,++
2018-07-01 00:10:09.411354,XBTUSD,Sell,6423.0,1,--
2018-07-01 00:10:09.434419,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:11.035190,XBTUSD,Sell,6423.0,100,0-
2018-07-01 00:10:11.123081,XBTUSD,Sell,6423.0,10,0-
2018-07-01 00:10:11.220367,XBTUSD,Sell,6423.0,1000,0-
2018-07-01 00:10:11.240285,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:11.263512,XBTUSD,Sell,6423.0,1,0-
2018-07-01 00:10:11.288172,XBTUSD,Sell,6423.0,20900,0-
